ID,선수명,연도,뉴스개수
90312,가내영,2002,0
72627,강철민,2002,4
92404,곽채진,2002,0
98617,곽현희,2002,0
71661,김주철,2002,3
72641,김진우,2002,61
93628,박진철,2002,0
93417,박충식,2002,1
95159,방동민,2002,0
93817,성영재,2002,0
96138,손혁,2002,4
72649,신용운,2002,1
92403,오봉옥,2002,2
97621,오철민,2002,0
70655,윤형진,2002,0
89620,이강철,2002,8
91011,이병석,2002,0
95601,이원식,2002,0
71641,이윤학,2002,2
94330,최상덕,2002,11
70630,최영완,2002,0
70121,경헌호,2002,1
70142,김광수,2002,0
97629,김동호,2002,0
97111,김민기,2002,2
91536,김태석,2002,0
72157,서승화,2002,4
94126,신윤호,2002,4
92302,안병원,2002,0
94228,류택현,2002,1
94834,유현승,2002,0
89621,이광우,2002,0
71118,이동현,2002,4
93147,이상훈,2002,41
99137,이승호,2002,9
93245,이용호,2002,0
97126,장문석,2002,3
97140,전승남,2002,3
96345,최원호,2002,2
87340,최창호,2002,1
90687,최향남,2002,3
92202,권명철,2002,1
71851,김건한,2002,0
91833,김기덕,2002,0
70839,신승현,2002,0
90213,김상진,2002,1
91848,김원형,2002,5
92401,김태한,2002,1
96847,박주언,2002,0
70855,엄정욱,2002,6
71827,오승준,2002,1
72862,윤길현,2002,6
70820,이승호,2002,12
70434,이용훈,2002,0
71801,정대현,2002,1
72801,제춘모,2002,6
91818,조규제,2002,2
90350,조웅천,2002,2
71823,조형식,2002,0
71845,채병용,2002,7
99245,구자운,2002,0
98128,김경태,2002,0
95223,김유봉,2002,0
96251,박명환,2002,12
95511,박보현,2002,0
97230,이경필,2002,2
90851,이상훈,2002,41
72216,이재영,2002,1
71260,이재우,2002,0
98259,이혜천,2002,4
99228,장성진,2002,1
71263,장인규,2002,0
95235,진필중,2002,37
96570,차명주,2002,3
71201,최경훈,2002,0
95247,최용호,2002,0
92501,가득염,2002,0
70531,강민영,2002,1
94526,강상수,2002,6
72523,고효준,2002,0
99563,김사율,2002,0
97236,김영수,2002,6
71550,김장현,2002,0
71563,김제빈,2002,1
72554,김풍철,2002,0
93357,노승욱,2002,0
97575,문동환,2002,2
94545,박지철,2002,0
72562,변인재,2002,0
97571,손민한,2002,1
72556,신원주,2002,0
92508,염종석,2002,2
71551,이대일,2002,0
72535,이명우,2002,0
70444,이명호,2002,0
72551,이정민,2002,0
97541,이정훈,2002,4
98521,임경완,2002,0
97531,임봉춘,2002,0
99560,정원욱,2002,0
94528,주형광,2002,0
70615,강영식,2002,3
72454,권오원,2002,0
72447,권혁,2002,1
98451,김진웅,2002,4
93453,김현욱,2002,1
72461,노병오,2002,1
93728,노장진,2002,11
99423,라형진,2002,2
98469,문남열,2002,0
70425,배영수,2002,5
97815,오상민,2002,2
71433,이정호,2002,2
99450,이준호,2002,0
95657,임창용,2002,31
96411,전병호,2002,1
96462,정현욱,2002,0
71745,고상천,2002,0
71708,김백만,2002,0
99742,김병준,2002,2
70719,김장백,2002,0
86612,김정수,2002,2
93311,김홍집,2002,0
72749,마정길,2002,2
71748,박정근,2002,0
99737,박정진,2002,2
89770,송진우,2002,49
95728,신재웅,2002,0
72720,유혜정,2002,0
90853,이상목,2002,1
70754,장재혁,2002,0
92704,정민철,2002,18
70755,조규수,2002,2
71715,지승민,2002,1
92701,지연규,2002,6
97336,최영필,2002,0
88770,한용덕,2002,1
70750,허진석,2002,0
90315,권준헌,2002,0
93367,김민범,2002,0
70345,김성태,2002,0
98330,김수경,2002,8
70329,마일영,2002,3
99360,박장희,2002,0
70349,박준수,2002,0
72321,배힘찬,2002,0
99314,송신영,2002,0
70323,신철인,2002,0
95318,위재영,2002,2
72333,이대환,2002,0
96720,이상열,2002,0
97133,임선동,2002,2
71347,장기영,2002,0
94364,전준호,2002,0
72351,조용준,2002,24
72340,최환인,2002,0
97423,황두성,2002,0
90312,가내영,2003,0
72627,강철민,2003,6
73629,고우석,2003,2
98617,곽현희,2003,0
71661,김주철,2003,0
72641,김진우,2003,56
72649,신용운,2003,15
92403,오봉옥,2003,0
97621,오철민,2003,0
99639,유동훈,2003,0
89620,이강철,2003,7
96142,이경원,2003,3
93626,이대진,2003,2
95601,이원식,2003,2
71636,정원,2003,2
73657,조태수,2003,1
95235,진필중,2003,42
94330,최상덕,2003,5
95247,최용호,2003,6
70121,경헌호,2003,2
99152,김광삼,2003,5
70142,김광수,2003,13
72163,김광우,2003,3
73168,김진유,2003,0
71136,박만채,2003,0
71120,박용진,2003,0
72157,서승화,2003,11
93817,성영재,2003,1
94126,신윤호,2003,0
92302,안병원,2003,0
94228,류택현,2003,0
73156,이경민,2003,1
71118,이동현,2003,8
91011,이병석,2003,2
93147,이상훈,2003,14
99137,이승호,2003,41
97126,장문석,2003,11
70135,장준관,2003,1
97140,전승남,2003,5
73166,정재복,2003,0
96345,최원호,2003,3
71851,김건한,2003,0
70839,신승현,2003,0
90213,김상진,2003,2
97236,김영수,2003,11
91848,김원형,2003,11
71867,김장준,2003,0
86612,김정수,2003,17
92401,김태한,2003,2
73801,송은범,2003,14
70855,엄정욱,2003,9
72862,윤길현,2003,0
70820,이승호,2003,63
71801,정대현,2003,5
72801,제춘모,2003,19
90350,조웅천,2003,22
73830,조진호,2003,7
71845,채병용,2003,19
92404,곽채진,2003,1
99245,구자운,2003,5
92202,권명철,2003,1
98128,김경태,2003,0
71255,김태영,2003,0
73248,김승회,2003,0
95223,김유봉,2003,1
71267,김태구,2003,0
73211,노경은,2003,6
96251,박명환,2003,6
96138,손혁,2003,48
97230,이경필,2003,1
90851,이상훈,2003,14
72216,이재영,2003,7
71260,이재우,2003,1
98259,이혜천,2003,9
73228,전병두,2003,0
96465,정성훈,2003,11
73241,정재훈,2003,0
96570,차명주,2003,11
94215,한태균,2003,2
92501,가득염,2003,6
94526,강상수,2003,2
99563,김사율,2003,0
71550,김장현,2003,3
73565,김주용,2003,0
73521,김휘곤,2003,0
93357,노승욱,2003,2
95459,박석진,2003,1
94545,박지철,2003,2
72562,변인재,2003,0
97571,손민한,2003,6
73537,양성제,2003,4
92508,염종석,2003,4
72535,이명우,2003,0
70444,이명호,2003,0
73508,이석만,2003,0
70434,이용훈,2003,1
72551,이정민,2003,3
97541,이정훈,2003,3
98521,임경완,2003,2
94528,주형광,2003,3
70615,강영식,2003,2
72454,권오원,2003,0
99445,권오준,2003,1
72447,권혁,2003,3
73419,김문수,2003,0
98451,김진웅,2003,3
93453,김현욱,2003,1
72461,노병오,2003,0
93728,노장진,2003,14
99423,라형진,2003,0
98469,문남열,2003,0
70425,배영수,2003,15
72463,안지만,2003,0
97815,오상민,2003,5
71433,이정호,2003,1
71901,이준,2003,0
73413,임동규,2003,0
95657,임창용,2003,38
96411,전병호,2003,11
96462,정현욱,2003,4
71715,지승민,2003,1
71745,고상천,2003,0
71708,김백만,2003,1
70719,김장백,2003,0
93311,김홍집,2003,0
72749,마정길,2003,4
73720,문용민,2003,0
99737,박정진,2003,4
89770,송진우,2003,36
72739,신주영,2003,0
73738,안영명,2003,1
72720,유혜정,2003,1
73750,윤규진,2003,2
90853,이상목,2003,24
92704,정민철,2003,11
72743,정병희,2003,0
70755,조규수,2003,1
92701,지연규,2003,2
97336,최영필,2003,2
88770,한용덕,2003,2
70750,허진석,2003,0
90315,권준헌,2003,4
70345,김성태,2003,0
98330,김수경,2003,16
70329,마일영,2003,3
72321,배힘찬,2003,0
99314,송신영,2003,2
73317,신동민,2003,0
70323,신철인,2003,2
95318,위재영,2003,3
72333,이대환,2003,0
70356,이동학,2003,13
96720,이상열,2003,9
97133,임선동,2003,5
71347,장기영,2003,0
94364,전준호,2003,11
92301,정민태,2003,43
91818,조규제,2003,6
72351,조용준,2003,22
97423,황두성,2003,0
72627,강철민,2004,12
73629,고우석,2004,4
98617,곽현희,2004,0
71661,김주철,2004,6
72641,김진우,2004,51
72643,문수호,2004,0
74643,박강우,2004,0
95159,방동민,2004,0
98661,소소경,2004,2
72649,신용운,2004,14
97621,오철민,2004,0
99639,유동훈,2004,22
70655,윤형진,2004,0
89620,이강철,2004,37
96142,이경원,2004,2
93626,이대진,2004,5
74620,이동현,2004,12
74647,이상화,2004,1
95601,이원식,2004,1
73632,임준혁,2004,1
71636,정원,2004,11
91818,조규제,2004,2
73657,조태수,2004,0
94330,최상덕,2004,8
95247,최용호,2004,2
90687,최향남,2004,5
70121,경헌호,2004,0
99152,김광삼,2004,9
70142,김광수,2004,16
72163,김광우,2004,0
73168,김진유,2004,0
94228,류택현,2004,1
74130,민경수,2004,0
71136,박만채,2004,0
72157,서승화,2004,21
93817,성영재,2004,0
74160,송현우,2004,0
94126,신윤호,2004,5
74167,심수창,2004,2
71827,오승준,2004,11
73117,우규민,2004,0
71118,이동현,2004,15
99137,이승호,2004,46
97126,장문석,2004,13
70135,장준관,2004,0
74139,장진용,2004,0
97140,전승남,2004,1
73166,정재복,2004,2
95235,진필중,2004,13
96345,최원호,2004,1
72523,고효준,2004,2
71851,김건한,2004,0
98128,김경태,2004,6
97236,김영수,2004,8
91848,김원형,2004,3
74817,김종민,2004,1
74840,박권수,2004,0
72813,박창근,2004,1
73801,송은범,2004,4
70839,신승현,2004,5
70855,엄정욱,2004,31
72862,윤길현,2004,1
74838,윤희상,2004,1
93147,이상훈,2004,77
70820,이승호,2004,55
71801,정대현,2004,4
74857,정우람,2004,0
72801,제춘모,2004,11
90350,조웅천,2004,17
99245,구자운,2004,19
92202,권명철,2004,0
74260,김무학,2004,1
73226,김성배,2004,2
74229,김수훈,2004,0
71267,김태구,2004,0
73211,노경은,2004,6
96251,박명환,2004,75
96138,손혁,2004,21
74219,이경민,2004,2
97230,이경필,2004,15
74247,이원희,2004,7
72216,이재영,2004,34
71260,이재우,2004,8
98259,이혜천,2004,6
73228,전병두,2004,12
96465,정성훈,2004,13
73241,정재훈,2004,6
92501,가득염,2004,2
94526,강상수,2004,0
99563,김사율,2004,0
71550,김장현,2004,8
93357,노승욱,2004,2
93728,노장진,2004,31
94545,박지철,2004,11
97571,손민한,2004,19
72918,손용수,2004,0
73537,양성제,2004,1
92508,염종석,2004,14
72535,이명우,2004,11
90853,이상목,2004,17
90851,이상훈,2004,77
70434,이용훈,2004,1
72551,이정민,2004,4
97541,이정훈,2004,2
98521,임경완,2004,16
74513,장원준,2004,11
94528,주형광,2004,18
74543,최대성,2004,0
74556,허준혁,2004,0
70615,강영식,2004,6
99445,권오준,2004,78
72447,권혁,2004,41
71440,김덕윤,2004,4
73419,김문수,2004,3
98451,김진웅,2004,59
93453,김현욱,2004,5
95459,박석진,2004,8
70425,배영수,2004,165
72463,안지만,2004,1
97815,오상민,2004,3
74454,윤성환,2004,21
95657,임창용,2004,139
96411,전병호,2004,7
96462,정현욱,2004,6
71715,지승민,2004,7
71745,고상천,2004,0
90315,권준헌,2004,9
74728,김창훈,2004,26
97758,김해님,2004,5
72749,마정길,2004,4
97575,문동환,2004,12
73720,문용민,2004,0
99737,박정진,2004,1
89770,송진우,2004,62
74731,송창식,2004,51
72739,신주영,2004,0
73738,안영명,2004,0
92403,오봉옥,2004,6
71753,유영민,2004,0
72720,유혜정,2004,0
74761,윤경영,2004,0
73750,윤규진,2004,7
92704,정민철,2004,21
72743,정병희,2004,7
74748,정재원,2004,0
70755,조규수,2004,9
74726,조영민,2004,3
92701,지연규,2004,1
96570,차명주,2004,0
97336,최영필,2004,1
88770,한용덕,2004,11
93367,김민범,2004,0
70345,김성태,2004,3
98330,김수경,2004,47
70329,마일영,2004,7
70349,박준수,2004,0
99314,송신영,2004,6
73317,신동민,2004,0
70323,신철인,2004,22
74359,오주원,2004,0
95318,위재영,2004,1
72333,이대환,2004,0
70356,이동학,2004,12
96720,이상열,2004,16
97133,임선동,2004,3
94364,전준호,2004,47
92301,정민태,2004,61
72351,조용준,2004,75
97423,황두성,2004,1
72627,강철민,2005,3
71851,김건한,2005,0
71661,김주철,2005,2
72641,김진우,2005,43
74630,박근홍,2005,0
95159,방동민,2005,0
72649,신용운,2005,18
97621,오철민,2005,0
75620,윤석민,2005,14
70655,윤형진,2005,0
89620,이강철,2005,27
96142,이경원,2005,0
74620,이동현,2005,6
75635,이범석,2005,1
74647,이상화,2005,1
73228,전병두,2005,19
71636,정원,2005,7
91818,조규제,2005,6
73657,조태수,2005,1
75663,차정민,2005,2
94330,최상덕,2005,15
90687,최향남,2005,41
70121,경헌호,2005,6
99152,김광삼,2005,22
72163,김광우,2005,2
97111,김민기,2005,8
71867,김장준,2005,1
98776,김재현,2005,78
94228,류택현,2005,5
74130,민경수,2005,5
71136,박만채,2005,3
72157,서승화,2005,8
98661,소소경,2005,0
74146,손기현,2005,1
75131,손상정,2005,9
74160,송현우,2005,2
94126,신윤호,2005,16
75138,신재웅,2005,2
74167,심수창,2005,7
73117,우규민,2005,0
99137,이승호,2005,49
95601,이원식,2005,0
97126,장문석,2005,24
70135,장준관,2005,1
74139,장진용,2005,3
73166,정재복,2005,21
95235,진필중,2005,15
96345,최원호,2005,14
72523,고효준,2005,22
98128,김경태,2005,4
75852,김선규,2005,0
91848,김원형,2005,47
74817,김종민,2005,3
73801,송은범,2005,0
70839,신승현,2005,33
70855,엄정욱,2005,27
95318,위재영,2005,23
72862,윤길현,2005,7
74838,윤희상,2005,5
70820,이승호,2005,64
73825,이영욱,2005,1
75848,장찬,2005,0
71801,정대현,2005,9
74857,정우람,2005,8
72801,제춘모,2005,0
74726,조영민,2005,14
90350,조웅천,2005,17
71823,조형식,2005,0
71845,채병용,2005,14
74836,최혁길,2005,0
75861,홍성수,2005,0
75259,강관식,2005,1
75258,금민철,2005,18
75255,김명제,2005,83
73226,김성배,2005,43
73248,김승회,2005,0
96251,박명환,2005,136
75250,박정배,2005,0
75261,서동환,2005,22
74219,이경민,2005,2
74247,이원희,2005,21
72216,이재영,2005,8
71260,이재우,2005,32
98259,이혜천,2005,35
73241,정재훈,2005,71
75268,조현근,2005,13
92501,가득염,2005,2
94526,강상수,2005,1
74529,김수화,2005,2
93357,노승욱,2005,5
93728,노장진,2005,39
94545,박지철,2005,7
97571,손민한,2005,277
92508,염종석,2005,27
72535,이명우,2005,7
90853,이상목,2005,19
73508,이석만,2005,6
75539,이왕기,2005,19
70434,이용훈,2005,55
72551,이정민,2005,17
97541,이정훈,2005,8
74513,장원준,2005,51
75537,조정훈,2005,4
94528,주형광,2005,31
74543,최대성,2005,21
75523,최혁권,2005,2
70615,강영식,2005,15
99445,권오준,2005,69
71440,김덕윤,2005,7
98451,김진웅,2005,13
99423,라형진,2005,11
95459,박석진,2005,8
75464,박성훈,2005,5
70425,배영수,2005,264
72463,안지만,2005,21
97815,오상민,2005,5
75421,오승환,2005,191
73413,임동규,2005,12
95657,임창용,2005,83
96411,전병호,2005,12
71715,지승민,2005,1
74728,김창훈,2005,3
97758,김해님,2005,29
97575,문동환,2005,46
75763,서민욱,2005,3
89770,송진우,2005,176
72739,신주영,2005,1
73738,안영명,2005,6
75750,양훈,2005,21
92403,오봉옥,2005,3
73750,윤규진,2005,8
75730,윤근영,2005,3
92704,정민철,2005,27
72743,정병희,2005,12
70755,조규수,2005,4
75799,조성민,2005,114
92701,지연규,2005,34
96570,차명주,2005,32
97336,최영필,2005,29
93367,김민범,2005,0
70345,김성태,2005,0
98330,김수경,2005,23
72461,노병오,2005,0
73343,노환수,2005,4
70349,박준수,2005,0
75321,손승락,2005,28
99314,송신영,2005,13
70323,신철인,2005,1
74359,오주원,2005,0
72333,이대환,2005,6
70356,이동학,2005,11
75342,이보근,2005,0
75356,이상우,2005,0
70352,이상현,2005,6
97133,임선동,2005,36
75340,전유수,2005,0
94364,전준호,2005,35
92301,정민태,2005,38
72351,조용준,2005,46
97423,황두성,2005,18
72627,강철민,2006,19
71851,김건한,2006,0
72641,김진우,2006,108
74630,박근홍,2006,0
76639,손영민,2006,4
72649,신용운,2006,13
75620,윤석민,2006,62
70655,윤형진,2006,0
93626,이대진,2006,11
74620,이동현,2006,7
74647,이상화,2006,35
73632,임준혁,2006,1
97126,장문석,2006,13
73228,전병두,2006,78
71636,정원,2006,18
73657,조태수,2006,2
76650,진해수,2006,0
75663,차정민,2006,3
76610,한기주,2006,202
94526,강상수,2006,2
70121,경헌호,2006,5
99152,김광삼,2006,12
76119,김기표,2006,15
97111,김민기,2006,7
98776,김재현,2006,24
76169,김회권,2006,2
94228,류택현,2006,2
74130,민경수,2006,3
71136,박만채,2006,5
72157,서승화,2006,7
74160,송현우,2006,1
94126,신윤호,2006,2
75138,신재웅,2006,28
76140,신창호,2006,0
74167,심수창,2006,59
71343,여승현,2006,2
73117,우규민,2006,32
76146,윤동건,2006,0
99137,이승호,2006,54
70135,장준관,2006,1
74139,장진용,2006,2
73166,정재복,2006,42
95235,진필중,2006,7
94330,최상덕,2006,14
96345,최원호,2006,4
72523,고효준,2006,5
98128,김경태,2006,1
76829,김성훈,2006,4
91848,김원형,2006,22
74817,김종민,2006,3
75859,김태환,2006,4
76858,박희수,2006,1
73801,송은범,2006,11
70839,신승현,2006,37
70855,엄정욱,2006,17
95318,위재영,2006,11
72862,윤길현,2006,17
73825,이영욱,2006,14
76822,이한진,2006,2
75848,장찬,2006,1
71801,정대현,2006,51
72743,정병희,2006,1
74857,정우람,2006,7
74726,조영민,2006,5
90350,조웅천,2006,18
71823,조형식,2006,0
71845,채병용,2006,18
75258,금민철,2006,12
71440,김덕윤,2006,22
75255,김명제,2006,19
71255,김태영,2006,3
73226,김성배,2006,2
73248,김승회,2006,25
96251,박명환,2006,164
75250,박정배,2006,1
75261,서동환,2006,5
76262,원용묵,2006,2
71202,이대현,2006,3
74247,이원희,2006,8
98259,이혜천,2006,61
71263,장인규,2006,0
76240,정재훈,2006,96
76240,정재훈,2006,96
73241,정재훈,2006,81
73241,정재훈,2006,81
92501,가득염,2006,11
74529,김수화,2006,24
76550,김유신,2006,1
76567,김정환,2006,2
76529,나승현,2006,68
93357,노승욱,2006,3
93728,노장진,2006,68
94545,박지철,2006,3
76540,배장호,2006,0
97571,손민한,2006,131
92508,염종석,2006,22
72535,이명우,2006,0
90853,이상목,2006,18
75539,이왕기,2006,15
72551,이정민,2006,11
97541,이정훈,2006,6
74513,장원준,2006,34
75537,조정훈,2006,2
94528,주형광,2006,18
74543,최대성,2006,13
70615,강영식,2006,13
75458,강유삼,2006,0
99445,권오준,2006,134
72447,권혁,2006,11
76461,김기태,2006,8
76454,김효남,2006,8
95459,박석진,2006,7
70425,배영수,2006,219
75427,백준영,2006,0
72463,안지만,2006,7
97815,오상민,2006,14
75421,오승환,2006,435
73413,임동규,2006,25
95657,임창용,2006,52
96411,전병호,2006,26
76418,정홍준,2006,11
75268,조현근,2006,8
76455,차우찬,2006,8
74453,채형직,2006,7
93715,구대성,2006,233
90315,권준헌,2006,19
71708,김백만,2006,2
97758,김해님,2006,11
76715,류현진,2006,578
97575,문동환,2006,88
71748,박정근,2006,2
75763,서민욱,2006,8
89770,송진우,2006,371
74731,송창식,2006,7
72739,신주영,2006,4
73738,안영명,2006,29
75750,양훈,2006,11
92403,오봉옥,2006,2
76749,임재청,2006,1
92704,정민철,2006,76
75799,조성민,2006,34
92701,지연규,2006,19
96570,차명주,2006,8
97336,최영필,2006,32
93367,김민범,2006,2
70345,김성태,2006,1
98330,김수경,2006,55
72461,노병오,2006,0
73343,노환수,2006,3
70349,박준수,2006,45
75321,손승락,2006,41
99314,송신영,2006,14
70323,신철인,2006,21
74359,오주원,2006,0
70356,이동학,2006,4
75342,이보근,2006,2
76329,이현승,2006,19
97133,임선동,2006,6
76355,장원삼,2006,133
76338,장태종,2006,0
94364,전준호,2006,63
92301,정민태,2006,36
97423,황두성,2006,25
73629,고우석,2007,3
75668,곽정철,2007,3
71851,김건한,2007,0
72641,김진우,2007,104
72643,문수호,2007,0
76638,박정규,2007,1
76639,손영민,2007,6
72649,신용운,2007,84
77637,양현종,2007,28
77641,오준형,2007,11
75620,윤석민,2007,117
70655,윤형진,2007,4
93626,이대진,2007,74
74620,이동현,2007,18
75635,이범석,2007,3
74647,이상화,2007,8
73632,임준혁,2007,4
73228,전병두,2007,15
71636,정원,2007,14
76650,진해수,2007,0
75663,차정민,2007,1
76610,한기주,2007,165
70121,경헌호,2007,15
99152,김광삼,2007,31
76119,김기표,2007,8
97111,김민기,2007,47
98776,김재현,2007,73
76169,김회권,2007,0
94228,류택현,2007,56
74130,민경수,2007,2
96251,박명환,2007,224
95459,박석진,2007,12
77147,봉중근,2007,195
74160,송현우,2007,5
94126,신윤호,2007,4
74167,심수창,2007,39
73117,우규민,2007,125
99137,이승호,2007,33
70135,장준관,2007,0
73166,정재복,2007,33
96345,최원호,2007,25
77126,최종인,2007,11
92501,가득염,2007,29
72523,고효준,2007,1
75843,권덕준,2007,1
98128,김경태,2007,11
77829,김광현,2007,321
97236,김영수,2007,8
91848,김원형,2007,31
73801,송은범,2007,31
70839,신승현,2007,13
72862,윤길현,2007,64
73825,이영욱,2007,21
76822,이한진,2007,25
71801,정대현,2007,142
74857,정우람,2007,25
90350,조웅천,2007,99
71845,채병용,2007,94
94330,최상덕,2007,5
99245,구자운,2007,19
75258,금민철,2007,21
76225,김건국,2007,0
71440,김덕윤,2007,8
75255,김명제,2007,101
71255,김태영,2007,2
73248,김승회,2007,19
73211,노경은,2007,11
75261,서동환,2007,0
76262,원용묵,2007,3
97230,이경필,2007,11
77257,이승학,2007,129
77229,이원재,2007,2
74247,이원희,2007,4
77251,임태훈,2007,208
96465,정성훈,2007,74
73241,정재훈,2007,78
73241,정재훈,2007,78
76240,정재훈,2007,97
76240,정재훈,2007,97
70615,강영식,2007,13
99563,김사율,2007,0
76550,김유신,2007,3
77517,김이슬,2007,4
76567,김정환,2007,3
76529,나승현,2007,23
94545,박지철,2007,13
76540,배장호,2007,25
97571,손민한,2007,136
77591,송승준,2007,139
92508,염종석,2007,63
90853,이상목,2007,36
75539,이왕기,2007,8
97541,이정훈,2007,13
98521,임경완,2007,14
74513,장원준,2007,81
75537,조정훈,2007,9
94528,주형광,2007,19
74543,최대성,2007,62
90687,최향남,2007,78
74556,허준혁,2007,12
72454,권오원,2007,13
99445,권오준,2007,73
72447,권혁,2007,151
76461,김기태,2007,46
73419,김문수,2007,4
77446,백정현,2007,6
72463,안지만,2007,61
97815,오상민,2007,2
75421,오승환,2007,301
